,user_id,account_id,deal_count,total_reading_count
74193,21682341,,0,0
74194,14115332,,0,0
74195,27562090,,0,0
74196,29673933,,0,0
74197,15143145,,0,0
74198,38942276,,0,0
74199,28328058,,0,0
74200,34022691,142043822,24,0
74201,23694584,,0,0
74202,1123125,,0,0
74203,39652181,122118590,8,0
74204,26077858,121891580,62,0
74205,35515043,142050302,22,0
74206,3689781,,0,0
74207,17327711,,0,0
74208,19945213,,0,0
74209,4795758,,0,0
74210,31620333,,0,0
74211,40293637,101167484,4,0
74212,39258899,141770928,22,0
74213,39203835,,0,0
74214,40266556,,0,0
74215,36668801,,0,0
74216,36830760,122025115,8,0
74217,40367094,122386656,30,0
74218,35644159,100446644,114,0
74219,261640,,0,0
74220,40360066,,0,0
74221,30978728,,0,0
74222,29483868,,0,0
74223,40037236,122261869,2,0
74224,37554321,121262126,2,0
74225,39079018,121891316,54,0
74226,15558292,,0,0
74227,39948553,101114621,3,0
74228,39058334,141694671,2,0
74229,12057997,,0,0
74230,15201663,,0,0
74231,39960347,,0,0
74232,320703,,0,0
74233,21429304,,0,0
74234,3025689,,0,0
74235,34174857,,0,0
74236,385421,121702635,320,0
74237,38908089,121818488,4,0
74238,40016553,122254517,136,0
74239,25736505,,0,0
74240,10769713,,0,0
74241,16378825,,0,0
74242,32704001,,0,0
74243,1607719,,0,0
74244,4935125,,0,0
74245,37673778,,0,0
74246,12468701,,0,0
74247,36231982,,0,0
74248,228819,,0,0
74249,28415074,,0,0
74250,4270120,,0,0
74251,34554422,,0,0
74252,33471119,,0,0
74253,33452875,,0,0
74254,2242914,,0,0
74255,19220857,,0,0
74256,28978438,,0,0
74257,40465108,,0,0
74258,16605916,,0,0
74259,40515367,,0,0
74260,36798974,,0,0
74261,34579610,,0,0
74262,19033226,,0,0
74263,38213862,,0,0
74264,14496346,,0,0
74265,15228989,,0,0
74266,5909299,,0,0
74267,11232211,,0,0
74268,39394106,,0,0
74269,28281116,121714433,64,0
74270,7667839,,0,0
74271,26079319,,0,0
74272,20815515,,0,0
74273,3943696,,0,0
74274,22389907,,0,0
74275,7579535,,0,0
74276,16998488,,0,0
74277,40170651,,0,0
74278,3221272,,0,0
74279,796329,,0,0
74280,7687466,,0,0
74281,38192699,,0,0
74282,35947265,101073543,22,0
74283,25390839,,0,0
74284,35316394,,0,0
74285,13658116,,0,0
74286,18428009,,0,0
74287,28667497,,0,0
74288,39891103,,0,0
74289,11956932,,0,0
74290,31894404,,0,0
74291,19958976,,0,0
74292,34765798,,0,0
74293,2469645,,0,0
74294,31436902,,0,0
74295,4914702,,0,0
74296,6244005,,0,0
74297,14741098,,0,0
74298,40038549,,0,0
74299,39351245,,0,0
74300,16152295,,0,0
74301,35291509,122262478,220,0
74302,39604265,122099170,18,0
74303,38642300,122114882,18,0
74304,40274541,101164260,138,0
74305,40290727,122357472,448,0
74306,24587883,,0,0
74307,720997,,0,0
74308,37978210,,0,0
74309,3705909,,0,0
74310,32421771,,0,0
74311,32660388,,0,0
74312,36703018,,0,0
74313,40344717,101174501,232,0
74314,28149960,120083895,14,0
74315,22936545,120262492,19,0
74316,20603345,,0,0
74317,7899120,,0,0
74318,2083564,,0,0
74319,25475376,,0,0
74320,6651235,,0,0
74321,28985746,,0,0
74322,39608291,,0,0
74323,19484993,,0,0
74324,34163945,,0,0
74325,38869635,,0,0
74326,31275680,,0,0
74327,37708610,122395504,44,0
74328,32163712,120202338,28,0
74329,39060459,141786274,10,0
74330,37805647,100826168,2,0
74331,40089431,122279847,53,0
74332,31096549,122169984,140,0
74333,3775315,,0,0
74334,38058546,,0,0
74335,39466015,122044583,29,0
74336,37733359,,0,0
74337,37897797,141294605,142,0
74338,6000524,,0,0
74339,18996791,,0,0
74340,16772876,,0,0
74341,1938127,,0,0
74342,39934573,142001631,30,0
74343,39014547,,0,0
74344,40286821,,0,0
74345,39889912,,0,0
74346,39330982,,0,0
74347,39099112,121900143,16,0
74348,40226077,122331589,8,0
74349,31185935,122448704,5,0
74350,34319275,121381556,3,0
74351,17355438,,0,0
74352,124729,,0,0
74353,40095631,101135309,48,0
74354,38123381,,0,0
74355,11493033,,0,0
74356,39461960,,0,0
74357,10725337,,0,0
74358,29507037,,0,0
74359,18828554,,0,0
74360,33407630,,0,0
74361,379113,,0,0
74362,17554635,,0,0
74363,40175967,,0,0
74364,31079039,,0,0
74365,5084470,,0,0
74366,40179152,,0,0
74367,7497175,,0,0
74368,3029998,,0,0
74369,17610391,,0,0
74370,496930,,0,0
74371,33017084,,0,0
74372,22162693,,0,0
74373,5173123,,0,0
74374,2030767,,0,0
74375,11926593,,0,0
74376,3203739,,0,0
74377,682499,,0,0
74378,27926388,,0,0
74379,1006315,,0,0
74380,21917149,,0,0
74381,6546493,,0,0
74382,37183400,,0,0
74383,40385621,,0,0
74384,12353414,,0,0
74385,4003507,,0,0
74386,23114044,,0,0
74387,26522955,,0,0
74388,7032730,,0,0
74389,21927168,,0,0
74390,33289610,,0,0
74391,28820879,,0,0
74392,34273438,,0,0
74393,2068614,,0,0
74394,39492006,,0,0
74395,16296847,,0,0
74396,12643547,,0,0
74397,34230763,,0,0
74398,30555875,,0,0
74399,35183421,,0,0
74400,33137097,,0,0
74401,27727360,,0,0
74402,15440153,,0,0
74403,2365666,,0,0
74404,273327,,0,0
74405,34138037,,0,0
74406,32295165,,0,0
74407,12599405,,0,0
74408,4946128,,0,0
74409,6585052,,0,0
74410,12166995,,0,0
74411,9198679,,0,0
74412,39618558,,0,0
74413,28526408,,0,0
74414,36817558,,0,0
74415,15067284,,0,0
74416,11818001,,0,0
74417,3929587,,0,0
74418,30225957,,0,0
74419,15523708,,0,0
74420,25342075,,0,0
74421,37012451,122036968,44,0
74422,31280941,121715316,166,0
74423,40115933,101138670,378,0
74424,27745797,,0,0
74425,18493227,,0,0
74426,13307051,,0,0
74427,34102490,,0,0
74428,19950788,,0,0
74429,40434870,,0,0
74430,60673,,0,0
74431,37259176,121154575,46,0
74432,40162247,122306600,284,0
74433,40173721,122311449,88,0
74434,40401580,142164077,29,0
74435,742133,,0,0
74436,26180508,,0,0
74437,3710278,,0,0
74438,21527408,,0,0
74439,36322524,,0,0
74440,30011424,,0,0
74441,35796950,,0,0
74442,40449189,122416133,40,0
74443,40130081,122294927,32,0
74444,39496627,,0,0
74445,133409,,0,0
74446,39034610,,0,0
74447,35220987,,0,0
74448,21906565,,0,0
74449,36363671,100606524,14,0
74450,38330965,122318052,290,0
74451,39061515,,0,0
74452,23151199,,0,0
74453,40490489,122428468,11,0
74454,29315908,,0,0
74455,37443646,122182926,4,0
74456,32689235,122210357,52,0
74457,39889214,122206867,67,0
74458,39303690,,0,0
74459,31008468,,0,0
74460,17160936,142216811,104,0
74461,17682526,,0,0
74462,26404929,121714023,4,0
74463,39567140,122084207,106,0
74464,39823219,122182488,754,0
74465,13676884,,0,0
74466,28744009,,0,0
74467,29272165,,0,0
74468,21198776,,0,0
74469,3124875,,0,0
74470,29882167,,0,0
74471,14558849,,0,0
74472,14285103,,0,0
74473,7613801,,0,0
74474,11565899,,0,0
74475,22378168,,0,0
74476,6322550,,0,0
74477,40061700,,0,0
74478,38988648,,0,0
74479,14021541,,0,0
74480,37934483,,0,0
74481,25267050,,0,0
74482,12110892,,0,0
74483,21788441,,0,0
74484,13510809,,0,0
74485,27492478,,0,0
74486,29658924,,0,0
74487,9584043,,0,0
74488,429500,,0,0
74489,15826286,,0,0
74490,20704754,,0,0
74491,29820253,,0,0
74492,18732924,,0,0
74493,19887557,,0,0
74494,4736,,0,0
74495,15011420,,0,0
74496,13839251,,0,0
74497,24767507,,0,0
74498,36916715,,0,0
74499,6857164,,0,0
74500,33063948,,0,0
74501,7175846,,0,0
74502,5084184,,0,0
74503,32064102,,0,0
74504,39529103,,0,0
74505,4193745,,0,0
74506,32888303,,0,0
74507,37019969,,0,0
74508,19959880,,0,0
74509,195927,,0,0
74510,32675326,,0,0
74511,4677118,,0,0
74512,21658178,,0,0
74513,38314065,,0,0
74514,10054430,,0,0
74515,32339779,,0,0
74516,19977943,100935919,50,0
74517,13721953,,0,0
74518,24554119,,0,0
74519,30206940,121714947,439,0
74520,7215906,,0,0
74521,21534157,,0,0
74522,21279140,,0,0
74523,18585263,,0,0
74524,17427637,,0,0
74525,35188,,0,0
74526,12891711,,0,0
74527,37805447,121351317,2,0
74528,3304028,,0,0
74529,7518406,,0,0
74530,33391274,,0,0
74531,29625462,120070988,28,0
74532,33149734,121715939,18,0
74533,35912999,122145307,28,0
74534,37927508,,0,0
74535,38124728,101167574,34,0
74536,2542791,,0,0
74537,9632869,,0,0
74538,36501757,,0,0
74539,3885085,,0,0
74540,40228320,122332624,19,0
74541,31710829,,0,0
74542,6954723,,0,0
74543,40280680,,0,0
74544,20552327,,0,0
74545,16012691,,0,0
74546,12467570,,0,0
74547,39869305,122198928,2,0
74548,29054749,,0,0
74549,33434071,,0,0
74550,513143,120936849,28,0
74551,14174287,121711443,4,0
74552,20386041,,0,0
74553,10396460,,0,0
74554,40512011,122435120,20,0
74555,37940983,121397851,68,0
74556,992041,101038762,382,0
74557,28844393,,0,0
74558,2478180,,0,0
74559,169300,,0,0
74560,37575545,,0,0
74561,1931818,,0,0
74562,11733563,,0,0
74563,11344860,,0,0
74564,40100165,,0,0
74565,15288001,,0,0
74566,7621,,0,0
74567,19978544,,0,0
74568,8728194,,0,0
74569,36024092,,0,0
74570,35481112,,0,0
74571,23632432,,0,0
74572,14002433,,0,0
74573,13766012,,0,0
74574,40040431,,0,0
74575,16541840,,0,0
74576,21823229,,0,0
74577,36305924,,0,0
74578,11128345,,0,0
74579,7966752,,0,0
74580,33469349,,0,0
74581,2203570,,0,0
74582,26326925,,0,0
74583,38796418,,0,0
74584,29234119,,0,0
74585,23689912,,0,0
74586,18781580,,0,0
74587,37383099,,0,0
74588,912901,,0,0
74589,29443707,,0,0
74590,16521898,,0,0
74591,778558,,0,0
74592,36612263,,0,0
74593,5562175,,0,0
74594,33400683,,0,0
74595,26712657,,0,0
74596,7866308,,0,0
74597,29306603,,0,0
74598,22653523,,0,0
74599,18030168,,0,0
74600,40025805,,0,0
74601,32206816,,0,0
74602,11502453,,0,0
74603,39401965,,0,0
74604,18638899,,0,0
74605,13834527,,0,0
74606,29107220,,0,0
74607,13419245,,0,0
74608,39523919,,0,0
74609,25212597,,0,0
74610,34586476,140229737,52,0
74611,15397954,,0,0
74612,33396182,,0,0
74613,33435997,,0,0
74614,39929287,122241960,428,0
74615,38613156,100939566,266,0
74616,38613156,100939547,18,0
74617,20503944,,0,0
74618,14018689,,0,0
74619,6705640,,0,0
74620,33949289,,0,0
74621,32004852,,0,0
74622,34584532,,0,0
74623,2867335,,0,0
74624,29849400,,0,0
74625,40427101,101186943,6,0
74626,13768746,,0,0
74627,40259578,101161806,360,0
74628,38440116,121593321,214,0
74629,39288560,122368772,62,0
74630,40427408,122408939,14,0
74631,18094296,121406023,68,0
74632,36109267,120807979,67,0
74633,39865360,141980174,169,0
74634,39744682,,0,0
74635,14940355,,0,0
74636,3016390,,0,0
74637,27008545,,0,0
74638,39762281,,0,0
74639,22679265,,0,0
74640,40194973,101151842,66,0
74641,40240447,101158391,22,0
74642,35911131,100505599,2,0
74643,38059672,,0,0
74644,331578,,0,0
74645,40169527,,0,0
74646,32490324,,0,0
74647,39141111,121916952,18,0
74648,4895700,122345409,81,0
74649,4298185,,0,0
74650,38768201,121758150,6,0
74651,1315680,121467387,2,0
74652,35567303,101074499,2,0
74653,40238030,122336499,232,0
74654,34847851,,0,0
74655,38958508,142105179,32,0
74656,39307716,,0,0
74657,15169466,,0,0
74658,38373224,,0,0
74659,355418,,0,0
74660,3482999,,0,0
74661,40512359,122435260,46,0
74662,29462398,,0,0
74663,38362568,,0,0
74664,3999864,,0,0
74665,24629639,,0,0
74666,31240216,,0,0
74667,10581063,,0,0
74668,18478218,,0,0
74669,2104829,100156823,4,0
74670,16552635,,0,0
74671,25329739,,0,0
74672,2273267,,0,0
74673,24199619,,0,0
74674,30198841,,0,0
74675,37592466,,0,0
74676,33574065,,0,0
74677,17097324,,0,0
74678,19213922,,0,0
74679,19135339,,0,0
74680,14172915,,0,0
74681,719562,,0,0
74682,14469227,,0,0
74683,11318409,,0,0
74684,35388621,,0,0
74685,7749604,,0,0
74686,9977602,,0,0
74687,15396735,,0,0
74688,19302482,,0,0
74689,8911700,,0,0
74690,18677537,,0,0
74691,24860768,,0,0
74692,34687675,,0,0
74693,39624983,,0,0
74694,39592270,,0,0
74695,9138533,,0,0
74696,6897667,,0,0
74697,40266711,,0,0
74698,6390687,,0,0
74699,15696237,,0,0
74700,16351463,,0,0
74701,29308154,,0,0
74702,19412692,,0,0
74703,11833423,,0,0
74704,15434944,,0,0
74705,26629810,,0,0
74706,33971486,,0,0
74707,10881844,,0,0
74708,40127043,,0,0
74709,13562254,,0,0
74710,36992697,,0,0
74711,40183017,,0,0
74712,7586048,,0,0
74713,17056261,,0,0
74714,11677280,100431755,79,0
74715,29681619,140023883,481,0
74716,3964323,121704400,40,0
74717,32257977,121715591,396,0
74718,35950181,121913140,122,0
74719,28822199,,0,0
74720,941181,,0,0
74721,29907385,,0,0
74722,349932,,0,0
74723,5309130,,0,0
74724,28060865,,0,0
74725,40271675,,0,0
74726,13332023,,0,0
74727,33588808,,0,0
74728,40384085,101180177,20,0
74729,38572096,141536011,2,0
74730,19784289,,0,0
74731,24879752,,0,0
74732,17378685,,0,0
74733,2576890,,0,0
74734,3622047,,0,0
74735,21279110,,0,0
74736,25092536,,0,0
74737,1574423,,0,0
74738,37930626,,0,0
74739,7777732,,0,0
74740,21544580,,0,0
74741,11948247,,0,0
74742,39461901,,0,0
74743,40135078,101141805,98,0
74744,40150108,122302218,1848,0
74745,37652150,121717946,93,0
74746,38563070,121650092,12,0
74747,24941453,,0,0
74748,6269998,,0,0
74749,8742669,,0,0
74750,37946915,,0,0
74751,27881638,,0,0
74752,11048546,,0,0
74753,19819280,,0,0
74754,25528639,,0,0
74755,38455283,,0,0
74756,23940534,,0,0
74757,919106,,0,0
74758,39783765,101089007,6,0
74759,36489215,,0,0
74760,881186,,0,0
74761,40180725,142088552,2,0
74762,36502753,121202126,30,0
74763,32611936,,0,0
74764,12611142,,0,0
74765,40319924,142134352,20,0
74766,39590156,122092936,1022,0
74767,39792868,122171808,24,0
74768,39842639,141973155,68,0
74769,9735080,,0,0
74770,29514281,,0,0
74771,32648401,,0,0
74772,17896453,,0,0
74773,40081643,,0,0
74774,39733065,,0,0
74775,25925618,,0,0
74776,8926981,,0,0
74777,24214089,,0,0
74778,10696115,,0,0
74779,31587295,,0,0
74780,25947587,,0,0
74781,37038775,,0,0
74782,20122211,,0,0
74783,36741639,,0,0
74784,24791140,,0,0
74785,31524855,,0,0
74786,33249858,,0,0
74787,7737154,,0,0
74788,13192542,,0,0
74789,10508721,,0,0
74790,4370260,,0,0
74791,16810866,,0,0
74792,3764043,,0,0
74793,32038987,,0,0
74794,24561782,,0,0
74795,35286991,,0,0
74796,5889321,,0,0
74797,39041823,,0,0
74798,22224889,,0,0
74799,393506,,0,0
74800,2858900,,0,0
74801,23989533,,0,0
74802,19679303,,0,0
74803,36084493,,0,0
74804,24767387,,0,0
74805,35838114,,0,0
74806,29314989,,0,0
74807,9919749,,0,0
74808,28509571,,0,0
74809,32421465,,0,0
74810,29610558,,0,0
74811,1738682,,0,0
74812,7838060,,0,0
74813,28150225,,0,0
74814,38858355,,0,0
74815,5215124,,0,0
74816,5711120,,0,0
74817,37869880,,0,0
74818,4612388,,0,0
74819,36778922,,0,0
74820,18954489,,0,0
74821,7718554,,0,0
74822,17858791,,0,0
74823,11170447,,0,0
74824,31861254,,0,0
74825,4654673,,0,0
74826,30272545,,0,0
74827,28870848,,0,0
74828,10506953,,0,0
74829,3655428,,0,0
74830,37343478,,0,0
74831,4557725,,0,0
74832,31664114,,0,0
74833,25889618,121713967,86,0
74834,34034923,120749155,20,0
74835,34636471,,0,0
74836,1724481,,0,0
74837,23811032,,0,0
74838,5014851,,0,0
74839,204375,,0,0
74840,39469229,,0,0
74841,22488946,,0,0
74842,34431504,,0,0
74843,27159570,,0,0
74844,23365970,,0,0
74845,24519662,,0,0
74846,30492513,,0,0
74847,26939469,,0,0
74848,40302682,,0,0
74849,37060088,,0,0
74850,17014268,,0,0
74851,35532532,,0,0
74852,17341743,,0,0
74853,36573827,,0,0
74854,32515723,121715705,2,0
74855,39896387,,0,0
74856,30515805,,0,0
74857,11196540,,0,0
74858,5401570,,0,0
74859,954826,,0,0
74860,12006122,,0,0
74861,39094171,,0,0
74862,26743765,,0,0
74863,39828992,,0,0
74864,2899194,,0,0
74865,36842370,100698688,3,0
74866,30133947,121714918,10,0
74867,40237795,142107676,76,0
74868,26221732,,0,0
74869,7255179,140312429,44,0
74870,40434610,,0,0
74871,35482610,,0,0
74872,27183628,,0,0
74873,26267845,,0,0
74874,35922273,,0,0
74875,20649348,,0,0
74876,39648523,101071191,14,0
74877,39831586,122185309,2,0
74878,37298725,141074797,2,0
74879,39520768,,0,0
74880,14720463,122339501,10,0
74881,40403127,122400107,22,0
74882,39498048,,0,0
74883,40513491,122435632,56,0
74884,34787492,121155409,18,0
74885,31402457,,0,0
74886,34572074,,0,0
74887,14972334,,0,0
74888,39546639,,0,0
74889,39452776,122038817,2,0
74890,12165260,140610657,200,0
74891,30045325,,0,0
74892,22729634,,0,0
74893,36485153,,0,0
74894,32398784,,0,0
74895,39451623,,0,0
74896,3420372,,0,0
74897,37469995,,0,0
74898,23659467,,0,0
74899,17376490,,0,0
74900,26403806,,0,0
74901,17899706,,0,0
74902,10690260,,0,0
74903,11408016,,0,0
74904,38131598,,0,0
74905,31225619,,0,0
74906,5930721,,0,0
74907,26999852,,0,0
74908,25994771,,0,0
74909,323514,,0,0
74910,38484738,,0,0
74911,34344308,,0,0
74912,36782142,,0,0
74913,2322341,,0,0
74914,27102045,,0,0
74915,31453678,,0,0
74916,16091948,,0,0
74917,32588957,,0,0
74918,29430831,,0,0
74919,39272630,,0,0
74920,10270989,,0,0
74921,27661055,,0,0
74922,1987196,,0,0
74923,31853522,,0,0
74924,3998510,,0,0
74925,13093920,,0,0
74926,12102338,,0,0
74927,39940897,,0,0
74928,37177994,,0,0
74929,32927134,,0,0
74930,5145299,,0,0
74931,37694974,,0,0
74932,8008405,,0,0
74933,12298625,,0,0
74934,39083978,,0,0
74935,39963206,122234419,187,0
74936,38597072,121665600,165,0
74937,38408933,121618295,37,0
74938,38510669,141959931,28,0
74939,28941919,,0,0
74940,40525469,,0,0
74941,1680441,,0,0
74942,33467221,,0,0
74943,6705803,,0,0
74944,19577521,,0,0
74945,20897640,,0,0
74946,39101295,,0,0
74947,37364805,,0,0
74948,40165982,122308259,316,0
74949,40395229,122397905,142,0
74950,40236952,122336052,206,0
74951,31450662,,0,0
74952,21946638,,0,0
74953,40033542,,0,0
74954,10576846,,0,0
74955,27976873,,0,0
74956,35321037,,0,0
74957,40426264,101186785,34,0
74958,32857446,,0,0
74959,36501873,,0,0
74960,38866956,,0,0
74961,39214513,,0,0
74962,36505506,140868973,12,0
74963,40228524,,0,0
74964,39978498,,0,0
74965,40268160,101163388,26,0
74966,281596,,0,0
74967,37719652,100813975,36,0
74968,506871,121703041,11,0
74969,9634838,,0,0
74970,25895524,,0,0
74971,3194775,,0,0
74972,40518564,122437288,25,0
74973,17911485,,0,0
74974,39950796,,0,0
74975,36925563,,0,0
74976,23489722,100079973,1,0
74977,32590675,,0,0
74978,13208456,,0,0
74979,39979029,122240136,61,0
74980,24015646,,0,0
74981,14623799,,0,0
74982,18123297,,0,0
74983,4536365,,0,0
74984,40343173,,0,0
74985,38683994,,0,0
74986,27964077,,0,0
74987,33888514,,0,0
74988,10270746,,0,0
74989,329484,,0,0
74990,37184996,,0,0
74991,6116620,,0,0
74992,3804439,,0,0
74993,10698360,,0,0
74994,1324494,,0,0
74995,646616,,0,0
74996,16416840,,0,0
74997,7859401,,0,0
74998,33482001,,0,0
74999,39795680,,0,0
75000,19260399,,0,0
75001,9685114,,0,0
75002,35330691,,0,0
75003,36542220,,0,0
75004,1911332,,0,0
75005,28530716,,0,0
75006,34098805,,0,0
75007,28282659,,0,0
75008,37749897,,0,0
75009,20510838,,0,0
75010,20042172,,0,0
75011,36048961,,0,0
75012,956981,,0,0
75013,9782572,,0,0
75014,15662753,,0,0
75015,20700706,,0,0
75016,4522327,,0,0
75017,111726,,0,0
75018,38163367,,0,0
75019,38008155,,0,0
75020,16902563,,0,0
75021,32331789,,0,0
75022,33451718,,0,0
75023,15675743,,0,0
75024,20749875,,0,0
75025,33093422,,0,0
75026,17130329,,0,0
75027,1748306,,0,0
75028,1628802,,0,0
75029,36443995,,0,0
75030,36321846,,0,0
75031,3693381,,0,0
75032,4998706,,0,0
75033,32364660,,0,0
75034,38961637,,0,0
75035,31635798,,0,0
75036,25038283,,0,0
75037,8927996,,0,0
75038,26354829,,0,0
75039,1785596,,0,0
75040,13223144,,0,0
75041,21635907,,0,0
75042,9641798,,0,0
75043,31586646,,0,0
75044,14375771,,0,0
75045,37744140,,0,0
75046,1129469,,0,0
75047,2355716,,0,0
75048,1509916,,0,0
75049,27399447,,0,0
75050,36541083,,0,0
75051,19035631,,0,0
75052,36287854,,0,0
75053,12212324,,0,0
75054,9540689,121508545,324,0
75055,34730922,121716474,134,0
75056,40031732,122259795,166,0
75057,32676704,,0,0
75058,23863478,,0,0
75059,13469354,,0,0
75060,32273870,,0,0
75061,32995719,,0,0
75062,26839327,,0,0
75063,32635617,,0,0
75064,31450150,,0,0
75065,28973014,,0,0
75066,39659620,,0,0
75067,40287022,122356122,252,0
75068,38438253,121592460,210,0
75069,30944909,,0,0
75070,39187113,,0,0
75071,36013041,,0,0
75072,35441294,,0,0
75073,39098519,,0,0
75074,31868291,142122262,14,0
75075,33527137,,0,0
75076,39437683,,0,0
75077,36325408,,0,0
75078,527765,,0,0
75079,26772807,,0,0
75080,30206978,,0,0
75081,39836991,122187547,114,0
75082,2487229,,0,0
75083,38290926,121529694,144,0
75084,37386461,121682321,36,0
75085,38438308,121592488,43,0
75086,32157046,,0,0
75087,12122474,,0,0
75088,40056163,101129335,54,0
75089,31979563,,0,0
75090,33892243,,0,0
75091,36783361,120977068,7,0
75092,32632854,,0,0
75093,369667,,0,0
75094,2015833,,0,0
75095,27741820,,0,0
75096,27128123,,0,0
75097,9734964,,0,0
75098,36062338,,0,0
75099,18254731,,0,0
75100,7570751,,0,0
75101,38349337,101196984,50,0
75102,26987021,142154727,12,0
75103,29861099,,0,0
75104,36844315,,0,0
75105,17230172,,0,0
75106,32173905,,0,0
75107,1512125,,0,0
75108,2442288,,0,0
75109,1486925,,0,0
75110,10969676,,0,0
75111,10162851,,0,0
75112,2349398,141818390,2,0
75113,9992773,,0,0
75114,35487026,,0,0
75115,31540856,,0,0
75116,3523682,,0,0
75117,12337169,,0,0
75118,23673798,,0,0
75119,632716,,0,0
75120,12238056,,0,0
75121,36884520,,0,0
75122,37784670,,0,0
75123,17160962,,0,0
75124,14724646,,0,0
75125,36458406,,0,0
75126,33461938,,0,0
75127,13987845,,0,0
75128,32830962,,0,0
75129,34382071,,0,0
75130,31114542,,0,0
75131,39839115,,0,0
75132,34970355,,0,0
75133,18397939,,0,0
75134,27877884,,0,0
75135,12494572,,0,0
75136,39798890,,0,0
75137,9256550,,0,0
75138,34240306,,0,0
75139,7675438,,0,0
75140,28820533,,0,0
75141,20548392,,0,0
75142,22839312,,0,0
75143,12324598,,0,0
75144,26712208,,0,0
75145,6314960,,0,0
75146,6391950,,0,0
75147,38009135,,0,0
75148,21886444,,0,0
75149,38779015,,0,0
75150,24346416,,0,0
75151,37911287,,0,0
75152,39453449,,0,0
75153,4993846,,0,0
75154,23584930,,0,0
75155,35044076,,0,0
75156,884280,,0,0
75157,28994780,,0,0
75158,38891504,,0,0
75159,20121481,,0,0
75160,31352165,,0,0
75161,34306631,,0,0
75162,944063,,0,0
75163,15078252,,0,0
75164,22691080,,0,0
75165,30840485,101141449,18,0
75166,40070507,101131491,83,0
75167,34050504,140163986,52,0
75168,39416987,141826575,102,0
75169,1931591,,0,0
75170,3054163,,0,0
75171,3481881,,0,0
75172,39672521,,0,0
75173,10652127,,0,0
75174,39079639,,0,0
75175,38437690,,0,0
75176,38030102,,0,0
75177,22675489,,0,0
75178,27647216,,0,0
